% Model:              modelG_beltrami.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 28 2017, 21:15
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
0.1                                               0.9990016279664878+5.382531777418596E-9i
0.1263848202934298                                0.9990016279731636+6.802685250612606E-9i
0.15973122800602543                               0.9990016279837961+8.597525346417693E-9i
0.2018760254679039                                0.9990016280008132+1.0865894003552508E-8i
0.25514065200312885                               0.9990016280280399+1.3732693278733421E-8i
0.32245905452963947                               0.9990016280714564+1.7355742354341047E-8i
0.4075392965871777                                0.9990016281407827+2.1934423519265017E-8i
0.5150678076168125                                0.9990016282516134+2.7720570374755764E-8i
0.6509675230458171                                0.9990016284285275+3.503214847570271E-8i
0.822724134170047                                 0.9990016287111014+4.427038550676654E-8i
1.03979841848149                                  0.9990016291623092+5.5941098339589666E-8i
1.3141473626117568                                0.9990016298826072+7.068100109738127E-8i
1.6608827826277157                                0.9990016310321527+8.928965373008488E-8i
2.0991037201085545                                0.9990016328658534+1.1276725939149575E-7i
2.6529484644318972                                0.9990016357885825+1.423572880391274E-7i
3.3529241492495583                                0.9990016404418365+1.7959015081589805E-7i
4.237587160604064                                 0.9990016478369843+2.2631829918639212E-7i
5.355666917706899                                 0.9990016595571456+2.8472135488131095E-7i
6.768750009458534                                 0.9990016780515736+3.5723778565259484E-7i
8.554672535565684                                 0.999001707037261+4.463414428961589E-7i
10.811807510766078                                0.9990017519814989+5.540242616605457E-7i
13.664483492953257                                0.9990018205228764+6.807859528960489E-7i
17.26983290659436                                 0.9990019224441662+8.23942275993525E-7i
21.826447283974872                                0.9990020684450669+9.753419756345426E-7i
27.58531617629184                                 0.999002266772326+1.1194135586903275E-6i
34.863652276780876                                0.9990025175941216+1.2337599501172168E-6i
44.06236427773573                                 0.9990028076305332+1.2948079755716533E-6i
55.68813990945273                                 0.9990031102439877+1.2877801842502655E-6i
70.38135554931561                                 0.9990033939595228+1.2145847091681071E-6i
88.95134973108236                                 0.9990036345501213+1.0927219316160184E-6i
112.42100350620873                                0.9990038218597795+9.462362728093924E-7i
142.08308325339223                                0.9990039582813199+7.963191220143766E-7i
179.5714494371641                                 0.9990040529546921+6.568664503887378E-7i
226.9510536694671                                 0.9990041165376453+5.346704768519604E-7i
286.83168133420116                                0.9990041583634075+4.315821107181839E-7i
362.51170499885353                                0.9990041855538218+3.467024656965095E-7i
458.1597669054491                                 0.9990042031382063+2.779174488519632E-7i
579.0443980602489                                 0.9990042145085016+2.227826882288126E-7i
731.8242219076182                                 0.9990042218897082+1.7896290934376986E-7i
924.9147277217335                                 0.999004226716794+1.444140201891867E-7i
1168.9518164985777                                0.9990042299060228+1.1743306771462245E-7i
1477.3776525985127                                0.9990042320393815+9.664772827155206E-8i
1867.1810912919207                                0.9990042334852419+8.098287427329123E-8i
2359.8334667821937                                0.9990042344766996+6.962263536740715E-8i
2982.471286216894                                 0.9990042351615117+6.197613466985416E-8i
3769.3909753883636                                0.9990042356331927+5.765048617856548E-8i
4763.938010401341                                 0.9990042359516151+5.6431969776804346E-8i
6020.894493336138                                 0.9990042361549151+5.827588388180919E-8i
7609.496685459883                                 0.9990042362680688+6.330486940705018E-8i
9617.248711152964                                 0.9990042363080666+7.181636430827972E-8i
12154.742500762884                                0.9990042362872428+8.429929218760018E-8i
15361.749466718296                                0.9990042362163819+1.0146142670463393E-7i
19414.919457438817                                0.9990042361071526+1.2426855380069816E-7i
24537.51106639822                                 0.9990042359750307+1.5399794017605518E-7i
31011.689265747817                                0.9990042358430404+1.9230888337815895E-7i
39194.06774847221                                 0.9990042357477876+2.413342298194306E-7i
49535.352089591805                                0.9990042357478615+3.03797935161498E-7i
62605.16572014828                                 0.99900423593827+3.8316496625389904E-7i
79123.42618981327                                 0.9990042364720862+4.838316448021758E-7i
100000                                            0.9990042375957155+6.113666990531215E-7i
