% Model:              modelJ.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 29 2017, 13:07
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
0.01                                              0.1297759024756262+6.2840191128821376E-6i
0.012638482029342977                              0.129775923439292+7.941896418664474E-6i
0.01597312280060254                               0.129775956895412+1.0037049023412644E-5i
0.02018760254679039                               0.12977601029369346+1.2684695746360276E-5i
0.025514065200312887                              0.12977609560221393+1.6030297420325304E-5i
0.03224590545296395                               0.12977623194305085+2.02573749497647E-5i
0.040753929658717776                              0.12977644945827269+2.559722658446147E-5i
0.05150678076168125                               0.129776796816674+3.234087918518441E-5i
0.0650967523045817                                0.12977735131793605+4.085352984466975E-5i
0.0822724134170047                                0.12977823577537145+5.159146697864393E-5i
0.103979841848149                                 0.1297796454004079+6.512079833502989E-5i
0.13141473626117567                               0.1297818895330366+8.213584091226857E-5i
0.1660882782627716                                0.1297854550023531+1.0347197841185498E-4i
0.20991037201085547                               0.1297911019919561+1.3010182125532284E-4i
0.26529484644318974                               0.12980000079435863+1.630924874583535E-4i
0.3352924149249558                                0.12981391380178373+2.0348337701858127E-4i
0.4237587160604063                                0.12983540104765126+2.5201797244239494E-4i
0.5355666917706899                                0.1298679638355501+3.0864174414161667E-4i
0.6768750009458534                                0.12991592385440487+3.7170542727409545E-4i
0.8554672535565685                                0.12998367715117945+4.369881393807884E-4i
1.0811807510766078                                0.13007396786145964+4.970841042230046E-4i
1.3664483492953259                                0.13018539166253473+5.422135362104462E-4i
1.726983290659436                                 0.1303106025908168+5.632868485503677E-4i
2.182644728397487                                 0.1304374388676341+5.561904742305626E-4i
2.7585316176291843                                0.1305533497438703+5.241432782285009E-4i
3.4863652276780877                                0.13065017582634705+4.7595635616795617E-4i
4.406236427773573                                 0.13072593328211735+4.2176486379938514E-4i
5.568813990945273                                 0.1307833732935744+3.694955180353516E-4i
7.038135554931562                                 0.1308273667270882+3.2356058327920193E-4i
8.895134973108236                                 0.130862791387997+2.852185116856711E-4i
11.242100350620873                                0.13089332363186473+2.536200698811611E-4i
14.208308325339223                                0.13092100474435817+2.2700121395892453E-4i
17.957144943716408                                0.13094646468305865+2.0373192097990577E-4i
22.695105366946706                                0.1309696174134494+1.8288594447020268E-4i
28.683168133420118                                0.1309903548061323+1.6417299220928216E-4i
36.251170499885355                                0.13100881473565015+1.4753864240000982E-4i
45.81597669054491                                 0.13102527364047706+1.3289223722952036E-4i
57.90443980602489                                 0.13103999247760142+1.2008914593378937E-4i
73.18242219076181                                 0.13105318594745868+1.0899544163485658E-4i
92.49147277217335                                 0.1310650433968599+9.950940813977057E-5i
116.89518164985776                                0.13107574559733123+9.155557054094945E-5i
147.73776525985127                                0.13108546231438375+8.508152363767945E-5i
186.71810912919207                                0.13109436241048086+8.005647007781072E-5i
235.98334667821936                                0.13110260893294082+7.64679726827951E-5i
298.2471286216894                                 0.13111036052542505+7.43179187904419E-5i
376.93909753883634                                0.13111776388893487+7.362119443753264E-5i
476.39380104013406                                0.13112493839841402+7.441434780115898E-5i
602.0894493336137                                 0.13113196443732544+7.678179670694798E-5i
760.9496685459883                                 0.1311388955348637+8.089497326995172E-5i
961.7248711152964                                 0.13114580229432782+8.703776247847771E-5i
1215.4742500762884                                0.13115281973138346+9.55887245937108E-5i
1536.1749466718297                                0.13116015203326212+1.069680968646917E-4i
1941.4919457438816                                0.13116802076318596+1.2159994549877393E-4i
2453.751106639822                                 0.13117656264863625+1.3993908023460087E-4i
3101.168926574782                                 0.13118575855448816+1.625734761153399E-4i
3919.406774847221                                 0.1311954018948196+1.9037370096371237E-4i
4953.53520895918                                  0.13120513209605728+2.2465281405439924E-4i
6260.516572014828                                 0.13121450948747082+2.6731628647213657E-4i
7912.342618981326                                 0.1312231134224827+3.2098750828995516E-4i
10000                                             0.13123063171288166+3.891044882415852E-4i
